16" Ноутбук ASUS VivoBook PRO 16 N7600PC-L2085 серебристый [3840x2400, OLED, Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
16.1" Ноутбук HP Victus 16-e0011ur синий [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
17.3" Ноутбук Lenovo Legion 5 17ACH6 синий [Full HD (1920x1080), IPS, AMD Ryzen 7 5800H, 8 ядер х 3.2 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 10 Home]
17.3" Ноутбук Lenovo Legion 5 17IMH05H черный [Full HD (1920x1080), IPS, Intel Core i7 10750H, 6 ядер х 2.6 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 2060 6 ГБ, без ОС]
15.6" Ноутбук Dell G515-4555 серый [Full HD (1920x1080), WVA (TN+film), AMD Ryzen 7 4800H, 8 ядер х 2.9 ГГц, RAM 16 ГБ, SSD 1000 ГБ, Radeon RX 5600M 6 ГБ, Windows 10 Home]
15.6" Ноутбук Acer Predator Helios 300 PH315-54-73AS черный [Full HD (1920x1080), IPS, Intel Core i7 11800H, 8 ядер х 2.3 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
13.3" Ноутбук ASUS ZenBook Flip S13 OLED UX371EA-HL699W черный [Ultra HD 4K (3840x2160), OLED, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
15.6" Ноутбук Dream Machines RT3050-15RU21 черный [Full HD (1920x1080), WVA (TN+film), AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
14.2" Ноутбук Honor MagicBook View 14 HGE-W7651T серый [2520x1680, IPS, Intel Core i7 11390H, 4 ядер х 3.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
16" Ноутбук Lenovo Ideapad 5 Pro 16ACH6 серый [2560x1600, IPS, AMD Ryzen 7 5800H, 8 ядер х 3.2 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 11 Home]
14" Ультрабук Lenovo Yoga S7 Pro 14ACH5 серый [2880х1800, IPS, AMD Ryzen 9 5900HX, 8 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon Graphics , Windows 11 Home]
14" Ультрабук ASUS ZenBook 14 UX435EG-K9180T серый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce MX450 2 ГБ, Windows 10 Home]
15.6" Ноутбук Dell G15 5510 G515-9988 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 10200H, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук Dell G515-0273 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i7 11800H, 8 ядер х 2.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук GIGABYTE G5 KC черный [Full HD (1920x1080), IPS, Intel Core i5 10500Н, 6 ядер х 2.5 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
14" Ноутбук Lenovo Yoga Slim 7 14ITL05 красный [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 1000 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук Acer TravelMate P2 TMP214-53-55H6 черный [Full HD (1920x1080), IPS, Intel Core i5 1145G7, 4 ядер х 2.6 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ноутбук HP EliteBook 840 G7 серебристый [Full HD (1920x1080), IPS, Intel Core i5 10210U, 4 ядер х 1.6 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics 620 , Windows 10 Pro]
15.6" Ноутбук Acer TravelMate P2 TMP215-53-57KD черный [Full HD (1920x1080), IPS, Intel Core i5 1145G7, 4 ядер х 2.6 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
15.6" Ноутбук Acer TravelMate P2 TMP215-53-79MN черный [1920x1280, IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
17.3" Ноутбук MSI GF76 Katana 11UD-072RU черный [Full HD (1920x1080), IPS, Intel Core i7 11800H, 8 ядер х 2.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 10 Home]
13.3" Ноутбук Apple MacBook Air золотистый [2560x1600, IPS, Apple M1, 8 ядер, RAM 16 ГБ, SSD 256 ГБ, Apple M1 7-core , macOS]
13.3" Ноутбук Apple MacBook Air серебристый [2560x1600, IPS, Apple M1, 8 ядер, RAM 16 ГБ, SSD 256 ГБ, Apple M1 7-core , macOS]
13.3" Ноутбук Apple MacBook Air серый [2560x1600, IPS, Apple M1, 8 ядер, RAM 16 ГБ, SSD 256 ГБ, Apple M1 7-core , macOS]
14" Ноутбук Acer Swift 3X SF314-510G-7412 золотистый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 1000 ГБ, Iris Xe MAX 4 ГБ, Windows 10 Home]
14" Ультрабук Lenovo Yoga S7 Pro 14ACH5 серый [2880х1800, IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon Graphics , Windows 11 Home]
14" Ультрабук MSI Prestige 14 EVO A11M-252RU серый [Full HD (1920x1080), IPS, Intel Core i7 1185G7, 4 ядер х 3 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук ASUS VivoBook PRO 15 OLED K3500PC-L1108 синий [Full HD (1920x1080), OLED, Intel Core i7 11370H, 4 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
15.6" Ноутбук Lenovo Legion 5 15ACH6 синий [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук Lenovo Legion 5 15IMH6 черный [Full HD (1920x1080), IPS, Intel Core i5 10500Н, 6 ядер х 2.5 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук MSI GF65 10UE-064XRU черный [Full HD (1920x1080), IPS, Intel Core i7 10750H, 6 ядер х 2.6 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
13.3" Ноутбук Lenovo Yoga 6 13ARE05 синий [Full HD (1920x1080), IPS, AMD Ryzen 7 4700U, 8 ядер х 2 ГГц, RAM 16 ГБ, SSD 1000 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук Dream Machines RG3050-15RU25 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i7 11800H, 8 ядер х 2.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
15.6" Ноутбук MSI Prestige 15 A10SC-213RU серый [Full HD (1920x1080), IPS, Intel Core i5 10210U, 4 ядер х 1.6 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce GTX 1650 4 ГБ, Windows 10 Home]
17.3" Ноутбук MSI GF76 Katana 11UE-270XRU черный [Full HD (1920x1080), IPS, Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
15.6" Ноутбук Dream Machines RG3050Ti-15RU25 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i7 11800H, 8 ядер х 2.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
15.6" Ноутбук Acer Nitro 5 AN515-55-707X черный [Full HD (1920x1080), IPS, Intel Core i7 10750H, 6 ядер х 2.6 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
15.6" Ноутбук Dream Machines RG3050-15RU20 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
13.3" Ноутбук HP Spectre x360 13-aw2025ur серебристый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Lenovo Legion 5 15IMH6 черный [Full HD (1920x1080), IPS, Intel Core i7 10750H, 6 ядер х 2.6 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
14" Ноутбук Lenovo IdeaPad 5 Pro 14ITL6 серый [2880х1800, IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 1000 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
14" Ноутбук Lenovo Yoga Slim 7 Pro 14IHU5 серый [2880х1800, IPS, Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce MX450 2 ГБ, Windows 10 Home]
14" Ноутбук Lenovo Yoga Slim 7 14ITL05 зеленый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 1000 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук HP ProBook 450 G8 серебристый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
17.3" Ноутбук MSI Pulse GL76 11UDK-237XRU серый [Full HD (1920x1080), IPS, Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
14" Ноутбук ASUS ZenBook DUO 14 UX482EA-HY162T синий [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
13.3" Ультрабук ASUS ZenBook 13 UX325EA-KG438W серый [Full HD (1920x1080), OLED, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
13.3" Ультрабук Dell XPS 7390-7087 серебристый [Full HD (1920x1080), IPS, Intel Core i5 10210U, 4 ядер х 1.6 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics 620 , Windows 10 Home]
14" Ноутбук Dell Vostro 5402-3664 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 1000 ГБ, GeForce MX330 2 ГБ, Windows 10 Home]
14" Ультрабук Acer Swift 3 SF314-511-73VS синий [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 1000 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ультрабук Acer Swift 5 SF514-54-75G4 синий [Full HD (1920x1080), IPS, Intel Core i7 1065G7, 4 ядер х 1.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Plus Graphics , Windows 10 Home]
14" Ультрабук Honor MagicBook 14 NDR-WFE9HN серый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Acer Nitro 5 AN515-55-70Q9 черный [Full HD (1920x1080), IPS, Intel Core i7 10750H, 6 ядер х 2.6 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук Acer Nitro 5 AN515-57-59UW черный [Full HD (1920x1080), IPS, Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 11 Home]
15.6" Ноутбук Dell G515-0242 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i7 11800H, 8 ядер х 2.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
15.6" Ноутбук HP Pavilion Gaming 15-ec2001ur черный [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук Lenovo Legion 5 15IMH6 черный [Full HD (1920x1080), IPS, Intel Core i5 10500Н, 6 ядер х 2.5 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
16" Ноутбук ASUS VivoBook PRO 16 M7600QA-KV009T черный [2560x1600, IPS, AMD Ryzen 7 5800H, 8 ядер х 3.2 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
16" Ноутбук Lenovo IdeaPad 5 Pro 16IHU6 серый [2560x1600, IPS, Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce MX450 2 ГБ, Windows 10 Home]
17.3" Ноутбук HP ENVY Laptop 17-ch1003ur серебристый [Full HD (1920x1080), IPS, Intel Core i5 1155G7, 4 ядер х 2.5 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce MX450 2 ГБ, Windows 11 Home]
17.3" Ноутбук HP Pavilion Gaming 17-cd2037ur черный [Full HD (1920x1080), IPS, Intel Core i5 11300H, 4 ядер х 2.6 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 10 Home]
17.3" Ноутбук HP Pavilion Gaming 17-cd2038ur черный [Full HD (1920x1080), IPS, Intel Core i5 11300H, 4 ядер х 2.6 ГГц, RAM 16 ГБ, HDD 1000 ГБ, SSD 256 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 10 Home]
17.3" Ноутбук Lenovo Legion 5 17ACH6 синий [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 10 Home]
17.3" Ноутбук MSI GF76 Katana 11UD-481XRU черный [Full HD (1920x1080), IPS, Intel Core i7 11800H, 8 ядер х 2.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
15.6" Ноутбук Acer TravelMate P2 TMP215-53-5520 черный [Full HD (1920x1080), IPS, Intel Core i5 1145G7, 4 ядер х 2.6 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
13.3" Ультрабук ASUS ZenBook Flip 13 OLED UX363EA-HP244T серый [Full HD (1920x1080), OLED, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук HP ProBook 640 G8 серебристый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ультрабук ASUS ZenBook 14 UX425EA-KI393T серый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 1000 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук ASUS ROG Strix G15 G513IC-HN013T черный [Full HD (1920x1080), IPS, AMD Ryzen 7 4800H, 8 ядер х 2.9 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук MSI GF66 Katana 11UE-408XRU черный [Full HD (1920x1080), IPS, Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
13.3" Ноутбук Lenovo ThinkBook Plus IML серый [Full HD (1920x1080), IPS, Intel Core i5 10210U, 4 ядер х 1.6 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics , Windows 10 Pro]
15.6" Ноутбук Lenovo Legion 5 15ITH6 синий [Full HD (1920x1080), IPS, Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 10 Home]
14" Ноутбук Lenovo Yoga Slim 7 14ITL05 серый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ультрабук Acer Swift 5 SF514-54T-79FY белый [Full HD (1920x1080), IPS, Intel Core i7 1065G7, 4 ядер х 1.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Plus Graphics , Windows 10 Home]
15.6" Ноутбук Acer Nitro 5 AN515-45-R5LA черный [1920x1280, IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 12 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
15.6" Ноутбук Acer Nitro 5 AN515-55-74D1 черный [Full HD (1920x1080), IPS, Intel Core i7 10750H, 6 ядер х 2.6 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
14" Ноутбук ASUS ZenBook DUO 14 UX482EA-HY220T синий [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Dream Machines RG3050Ti-15RU21 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
13.9" Ультрабук ASUS ZenBook S UX393EA-HK010T черный [3300x2200, IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук Lenovo Yoga Slim 7 14ITL05 красный [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук Lenovo Yoga Slim 7 14ITL05 зеленый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук Acer TravelMate P4 TMP414-51-50CT синий [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ноутбук Lenovo Yoga Slim 7 14ITL05 коричневый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук Dell Latitude 5420-0433 серый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Linux]
14" Ноутбук Lenovo IdeaPad 5 Pro 14ITL6 серый [2880х1800, IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 1000 ГБ, Intel Iris Xe Graphics , без ОС]
15.6" Ноутбук Acer Nitro 5 AN515-45-R4SB черный [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
14" Ноутбук Lenovo Yoga Slim 7 Pro 14ACH5 серебристый [2880х1800, IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
14" Ультрабук Lenovo Yoga S7 Pro 14IHU5 серый [2880х1800, IPS, Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
13.3" Ультрабук ASUS ZenBook Flip S13 OLED UX371EA-HL152T черный [Ultra HD 4K (3840x2160), OLED, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ультрабук Lenovo Yoga 7 14ITL5 серый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук ASUS VivoBook PRO 15 OLED K3500PA-L1105T серебристый [Full HD (1920x1080), OLED, Intel Core i7 11370H, 4 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Acer Nitro 5 AN515-45-R167 черный [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, Windows 10 Home]
15.6" Ноутбук Acer Nitro 5 AN515-45-R2HE черный [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
15.6" Ноутбук Acer Nitro 5 AN515-55-5878 черный [Full HD (1920x1080), IPS, Intel Core i5 10300H, 4 ядер х 2.5 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук HP Pavilion Gaming 15-ec2003ur черный [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук Lenovo Legion 5 15ACH6 синий [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
15.6" Ноутбук Lenovo Legion 5 15IMH05H черный [Full HD (1920x1080), IPS, Intel Core i5 10300H, 4 ядер х 2.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 2060 6 ГБ, Windows 10 Home]
17.3" Ноутбук HP Pavilion Gaming 17-cd2039ur черный [Full HD (1920x1080), IPS, Intel Core i5 11300H, 4 ядер х 2.6 ГГц, RAM 16 ГБ, HDD 1000 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, Windows 10 Home]
17.3" Ноутбук Lenovo Legion 5 17ACH6 синий [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
14" Ультрабук Lenovo Yoga S7 Pro 14IHU5 серый [2240x1400, IPS, Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Acer Nitro 5 AN515-55-55GK черный [Full HD (1920x1080), IPS, Intel Core i5 10300H, 4 ядер х 2.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]
15.6" Ноутбук Dell Latitude 5520-5803 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.6 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Linux]
15.6" Ноутбук MSI GL66 11UDK-420XRU серый [Full HD (1920x1080), IPS, Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]
17.3" Ноутбук MSI Pulse GL76 11UCK-248XRU серый [Full HD (1920x1080), IPS, Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
15.6" Ноутбук Dell G515-0007 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i7 10870H, 8 ядер х 2.2 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 10 Home]
15.6" Ноутбук Lenovo Yoga Slim 7 15ITL05 серый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
16" Ноутбук Lenovo Ideapad 5 Pro 16ACH6 серый [2560x1600, IPS, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, Windows 11 Home]
14" Ультрабук ASUS ZenBook 14 UX435EAL-KC080T серый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Dell G15 5510 G515-5392 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 1000 ГБ, GeForce GTX 1660 Ti 6 ГБ, без ОС]
13.5" Ноутбук Acer Swift 3 SF313-53-71DM серебристый [2256x1504, IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
